title_id,title_name,title_r,title_runtime,title_primary_genre,title_level,title_production_year,title_synopsis
3ms64JLyhtslJ9rxZc,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
xMpa3PsppSMNJzJ9au,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
2hk3SoB03yIKPuNvLo,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
oiTE0gLdnEXY3ZTrbU,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
GVzsBjtPGyyK5Tg05L,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
owQkHvKYnZcwkHjRaH,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
mmVIhUc4OQlDHlloFl,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
Z4iSJsLCjoun1QrdoC,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
1wag01evVo2Z7rhBYY,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
FoqmVZSf9OP9GWxR0t,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
TWh1uVO2d3pxIm44RG,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
vXZff3kHVzkxkAcbrj,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
wzqvFIe0APEU5ZyjJY,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
LgzQIxHuqsGkRGpevy,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
30sOtbXuVAhI5bcFBS,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
3UHkxf262lVP54V1xL,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
b41gBrlWe5qwqC2Q0R,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
KLvQ6rhLNn1zN5hQqA,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
fHYnYNgdjitIhIFB5D,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
k59Z6utt4BUD8S4YgJ,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
IUYl4716XykZBHwGrZ,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
HPDDQHCeeSsbIQIv04,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
hgxba4M9lrvWYTsp98,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
SJR6uPK0zZaKVAOwTP,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
cOOjOQshU8NcJNg2Qh,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
DGuCu1MlnOp3Z10nTf,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Ed15rWLUWsw65vx7up,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
Ckbplril7xIxPMCoZS,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
q9q9Xj8H8zBOSfRCxl,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
B3nL5xBr8EoAfxiGLy,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
Jz5BH17VtLqDaml8eI,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
6iM9OOOt6jQ2t5VvyT,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
hmxrUImNkXmy81yDU2,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
OyRIVz0rtdww4EM7bD,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
HM5CUYCuHzKEH4OdR2,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
I1ODpaby0FeB45bp3Y,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
rbIM5G2qYFrPenmWbB,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
gei7To65XTsTMXKH0h,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
SP5Zo8wRlJIQpaHlWB,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
M2WJd88VsEdDCIZLCo,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
phzJulPTAQiWNQq9js,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
rdTmOh3g6PXa8h2ars,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
JPJJ33MMPAFhKeOXaF,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
yDKPcqvCrxF8A9GKRS,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
B60uPoGDJkmLR45nWs,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
i0GDN4JYaOljDw0UOd,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
9dosBoVRI0CpoSt8u3,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
q94o0SKFzJ7nDPoBFY,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
2QgrfKX5VXueOi1MfT,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
2u0g7yjL7TX79qlGN9,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
QL066SDLhXlWvNZEAO,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
uvwaTWMdw9QxGCqwiZ,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
dQfO7lkZEw5VLGJbzs,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Zt7rmWJlx896m1uIhm,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
8cLm3AJpJVj4VUUImO,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
35YhgpUDZ7lsUAiYbi,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
UNsB8wVb6IkN0ebUip,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
MFdxfMkKnFqh4LzJr2,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
lHaDaDNFSExRInL5YP,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
N28YF8besHJNl5peuB,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
SsZPwSF4kcs8XgraGA,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
ss1FgMBo2AueAVf4eE,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
hrgr5Yu2QQCWDvihr0,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
hmC9eNxcJvz2nXZ88V,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
OZYm6fkOnLkEDAiJ3Y,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
ezoh5JbGTcrYFXlXsj,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
uhQNIaBEmQOn4EdwBU,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
JNtqhsDo7LZxFnJtbB,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
DLxnvj0hyQU6DAEtxr,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
498V13hpSJzQngvuGK,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
BBASBBDL0YKGSg7X67,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
ecSeCmTa3ZbcCrCFiT,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
axzxJY3PhfmRDIjBLP,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
YSOjTpoqdemjSH7NQf,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
vHrAoU4I47jsekPYLY,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
2b5rB2lGeGdzqjLenD,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
jMfeNfAHIBcBLPCN8J,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
RW2qq5vUbvU8Lf86K0,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
FpjaAUJoMMPCqXK9s3,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
RQZKFVg8pdrArgV1bm,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
XFMo8f17HMmZYEEWYT,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
DHS4HFsE79IRR7NgKK,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
vpMOCrF8YL3XxbQvmS,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
hwYHH25n2jNmHHtkyK,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
SCbMQf4jlbfhrkNCmk,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
P3WDztUCaY7l9YOs91,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
naJzNQUWPXcbtdJ0LG,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
OLR0fkN876q2HFTayr,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
VitHLAOY6ie0iZIoFb,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
iDYiCR4DowlwqDk6k1,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
r41lvkmTIykw1jBnZI,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
afDgzGKyn7XZWSmHQj,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
k8789kfX0ADbIaZpg7,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
mFmMRTpSivK4xEstb6,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
4dDXHMNFzduGjID8tE,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Ooo9CyNSLkxTWErUDQ,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
TWmOwcwwOOSZNzliv9,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
jMzBJiDPPGZWYoSiew,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
lyQyf9i3leokMBj9yi,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
bAPZ4VNXoXUZkCrRDP,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
m6mLnhfpOx1Zkmja1Y,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
8KQ4jrWXxS2J5Hu9tm,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
cTqW1D7WbmG87L0Bxi,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
qL2XRFe7YSbSx3gJ2O,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
cbtFz7cIDCNWxmWluV,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
xH4dhYgGZKOR9i0mZH,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
q3nZoX7QaWi2KkXVnM,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
fLf2heBDP57HI8DI6Z,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
Sl628BUJPFNRae3mnO,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
JJmQLag2FsCn7Glr0d,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
mF074yIemGlSHdlkE3,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
r1XQyRrFDhKxzOcBYE,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
K4K6JsjtDSGtnu29yZ,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
2UaSzM6ux6KhrPbShH,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
QGbBkp5Nlprq4UtQtm,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
kcYyeg9ij0F7zYOhUL,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
Qv55emYlyeGW3zFlBM,The Blacklist,43 min per episode,43,"Crime, Drama, Thriller",season,2013,A former criminal mastermind mysteriously surrenders to the FBI and offers to help catch high-profile criminals under the condition that he works exclusively with Elizabeth Keen.
AsBRjuGpKJHCFe1YpP,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
MXzIIqzCQSzJLyfUcy,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
gJVEZQ04kSJXkOgWgk,The Tonight Show Starring Jimmy Fallon,60 min,60,Talk Show,title,2014,"Jimmy Fallon hosts the popular late-night talk show featuring celebrity interviews, comedy sketches, and musical performances."
Xbq7MEmdOFSGCXwlie,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
jiRnDIAgXb5tjikpjp,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
eSemnYoNUxhTq3vKcT,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
2Tp4B5oci2540NMhAd,Law & Order: SVU,43 min per episode,43,"Crime, Drama",season,1999,"Detectives in the Special Victims Unit investigate crimes of sexual assault, child abuse, and other sensitive cases in this police procedural."
ZZqY9KB3JWUcy7CFpS,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
RfAFMB9Wbv2JHhMV10,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
cFz4YMT8tdgPMFXSPb,Fifty Shades Freed,105 min,105,"Romance, Drama",title,2018,The final installment of the Fifty Shades trilogy where Anastasia and Christian’s love story takes a darker turn as they face new challenges in their relationship.
TzW6KcbRvruyQ1Auuh,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
dBvBINkQEmKZ5m0FHa,Saturday Night Live,90 min,90,"Comedy, Sketch",title,1975,"A live sketch comedy and variety show that satirizes contemporary culture, politics, and current events, featuring celebrity hosts and musical performances."
A0PedTyMPQMOgFk7n6,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
Hk1xgcMKDGkvnviOHa,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
OBh4oFD5bqaSROirfV,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
odxI9lbQcw1paWAqCh,Parks and Recreation,22 min per episode,22,Comedy,season,2009,"A mockumentary-style comedy following the daily operations of the Parks and Recreation Department in the fictional town of Pawnee, Indiana."
0Dhy2Y6zRjOhFVZSf3,Fast & Furious,106 min,106,"Action, Crime, Thriller",title,2001,"A street racer gets involved in the world of illegal car racing and crime, facing challenges both from the law and the dangerous criminal underworld."
pIjWxmZnmWxBfJr3do,Brooklyn Nine-Nine,22 min per episode,22,"Comedy, Crime",season,2013,"A comedy series set in a Brooklyn police precinct, focusing on the misfit detectives and their equally quirky commanding officer."
8WH5bzsmK5aBFmSsYH,Jurassic World,124 min,124,"Action, Adventure, Sci-Fi",title,2015,"A new theme park is built on the original site of Jurassic Park. Everything is going well until the park's newest attraction, a genetically modified dinosaur, escapes containment and wreaks havoc."
LeHL4dGvGASAK1W2Wd,The Office,22 min per episode,22,Comedy,season,2005,"A mockumentary sitcom that portrays the everyday lives of office employees working at Dunder Mifflin's Scranton, PA branch."
